Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
blood,RotBoost,2,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.17933408022367286, 'n_estimators': 8, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 3}",0.773333333,0.60380117,0.39619883,0.679292929,0.761695906,0.608343995,0.11149478,0.151938173
blood,RotBoost,3,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.2926821739174091, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",0.826666667,0.695906433,0.304093567,0.785511364,0.712475634,0.494089079,0.212558746,0.151854568
blood,RotBoost,4,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.2926821739174091, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",0.84,0.685672515,0.314327485,0.855410448,0.74122807,0.609296155,0.21216774,0.151972891
blood,RotBoost,5,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.14085994713196914, 'n_estimators': 4, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 4}",0.76,0.519005848,0.480994152,0.633561644,0.573586745,0.343949359,0.108790636,0.151554862
blood,RotBoost,6,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.2926821739174091, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",0.746666667,0.624269006,0.375730994,0.641666667,0.639863548,0.396249519,0.213693619,0.151854922
blood,RotBoost,7,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.10221523553368618, 'n_estimators': 1, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 2}",0.746666667,0.548245614,0.451754386,0.603991597,0.663255361,0.457539683,0.106380939,0.002085543
blood,RotBoost,8,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.786666667,0.612573099,0.387426901,0.715485075,0.837719298,0.55923661,0.106675148,0.151159859
blood,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.014193885075735213, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 6}",0.77027027,0.623839009,0.376160991,0.661290323,0.665634675,0.37828861,0.418570518,0.151881478
blood,RotBoost,10,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.5007489517627773, 'n_estimators': 7, 'n_estimators_of_adaboost': 1, 'n_features_per_subset': 4}",0.756756757,0.553147575,0.446852425,0.609808102,0.606811146,0.401588373,0.111543179,0.151195936
bodyfat,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 44, 'n_features_per_subset': 2}",0.961538462,0.961538462,0.038461538,0.964285714,0.99408284,0.994294167,0.542774677,0.457638133
bodyfat,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 30, 'n_features_per_subset': 2}",0.961538462,0.961538462,0.038461538,0.964285714,1,1,0.323578358,0.455413244
bodyfat,RotationForest,3,"{'max_depth': 177, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 90, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.865174055,0.452227529
bodyfat,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 56, 'n_features_per_subset': 3}",0.96,0.961538462,0.038461538,0.961538462,1,1,0.535480976,0.453823989
bodyfat,RotationForest,5,"{'max_depth': 57, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 28, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.320554495,0.454337586
bodyfat,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 41, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.528923273,0.455343776
bodyfat,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.96,0.958333333,0.041666667,0.964285714,1,1,0.319313288,0.452767385
bodyfat,RotationForest,8,"{'max_depth': 52, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 39, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.426623106,0.451769598
bodyfat,RotationForest,9,"{'max_depth': 132, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 90, 'n_features_per_subset': 2}",0.96,0.961538462,0.038461538,0.961538462,0.993589744,0.99332265,0.850515127,0.45278419
bodyfat,RotationForest,10,"{'max_depth': 132, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 37, 'n_features_per_subset': 2}",0.96,0.958333333,0.041666667,0.964285714,1,1,0.432842255,0.452927031
bodyfat,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7774907084864678, 'n_estimators': 9, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 2}",0.961538462,0.961538462,0.038461538,0.964285714,0.99408284,0.994294167,0.316420794,0.451086897
bodyfat,RotBoost,2,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.6908968451072621, 'n_estimators': 5, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.209254742,0.45111327
bodyfat,RotBoost,3,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.9928821035096687, 'n_estimators': 9, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.215590477,0.449108132
bodyfat,RotBoost,4,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.4099447180401381, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 2}",0.96,0.961538462,0.038461538,0.961538462,0.993589744,0.994294167,0.212422609,0.450540744
bodyfat,RotBoost,5,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.7312540435850571, 'n_estimators': 10, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.314561605,0.450045002
bodyfat,RotBoost,6,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.314274073,0.44924047
bodyfat,RotBoost,7,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.96,0.958333333,0.041666667,0.964285714,1,1,0.314699411,0.450487179
bodyfat,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.20632969555170724, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.215241909,0.448712168
bodyfat,RotBoost,9,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.7484856694591018, 'n_estimators': 9, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.214094162,0.450160535
bodyfat,RotBoost,10,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.5877050431478978, 'n_estimators': 8, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.96,0.958333333,0.041666667,0.964285714,1,1,0.313688278,0.450776012
braziltourism,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 72, 'n_features_per_subset': 5}",0.928571429,0.285714286,0.122369878,0.25170068,0.902164085,0.626383311,6.303041935,0.519803333
braziltourism,RotationForest,2,"{'max_depth': 97, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 84, 'n_features_per_subset': 6}",0.915584416,0.276785714,0.111849391,0.160401003,0.899366942,0.758308044,6.121097088,0.521529144
braziltourism,RotationForest,3,"{'max_depth': 42, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 35, 'n_features_per_subset': 6}",0.935064935,0.428571429,0.110465116,0.397212544,0.777111162,0.537995809,2.75382185,0.26455809
braziltourism,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 22, 'n_features_per_subset': 3}",0.922077922,0.419642857,0.100818908,0.401544402,0.900310532,0.541466891,3.065563917,0.267613963
braziltourism,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 9, 'n_estimators': 38, 'n_features_per_subset': 3}",0.928571429,0.285714286,0.130952381,0.249169435,0.882286632,0.791618885,5.376392841,0.264371107
braziltourism,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 85, 'n_features_per_subset': 5}",0.928571429,0.285714286,0.12244898,0.25170068,0.856137437,0.615697714,7.535754681,0.522811401
braziltourism,RotationForest,7,"{'max_depth': 62, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 17, 'n_features_per_subset': 4}",0.915584416,0.276785714,0.129451536,0.154761905,0.887769869,0.758100626,1.940053463,0.26463252
braziltourism,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 49, 'n_features_per_subset': 5}",0.948051948,0.714285714,0.086655592,0.617216117,0.859195981,0.763046597,4.589180231,0.264208934
braziltourism,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 93, 'n_features_per_subset': 5}",0.940199336,0.571428571,0.098639456,0.542124542,0.78017336,0.730471481,7.967908144,0.517315201
braziltourism,RotationForest,10,"{'max_depth': 62, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 17, 'n_features_per_subset': 4}",0.926910299,0.285714286,0.12244898,0.25087108,0.822397776,0.73134084,1.933247089,0.263814685
braziltourism,RotBoost,1,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.33185325791267123, 'n_estimators': 3, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.935064935,0.428571429,0.119047619,0.394557823,0.824533201,0.644543292,1.190587521,1.809700491
braziltourism,RotBoost,2,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.9782899548781621, 'n_estimators': 4, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.935064935,0.566964286,0.102421358,0.470695971,0.916363589,0.871785856,1.949744225,1.814530586
braziltourism,RotBoost,3,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.4482573456893914, 'n_estimators': 4, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.948051948,0.642857143,0.095238095,0.685714286,0.823762648,0.662446913,2.074471235,1.815911477
braziltourism,RotBoost,4,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.38645332641873376, 'n_estimators': 5, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.961038961,0.80952381,0.071428571,0.977443609,0.936376936,0.871147087,3.177634239,1.813015357
braziltourism,RotBoost,5,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.6400184446038208, 'n_estimators': 6, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.948051948,0.714285714,0.095238095,0.685714286,0.938249642,0.786645989,2.348987341,1.813552706
braziltourism,RotBoost,6,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.31617710806241406, 'n_estimators': 5, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.935064935,0.566964286,0.110902256,0.539285714,0.841725954,0.599690844,2.260754585,1.815561111
braziltourism,RotBoost,7,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.935064935,0.566964286,0.101882614,0.446886447,0.874757589,0.636647838,1.303461313,1.809548
braziltourism,RotBoost,8,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.645287842797696, 'n_estimators': 3, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.948051948,0.714285714,0.086655592,0.617216117,0.92107361,0.76910321,1.414352417,1.810606361
braziltourism,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.664706492903567, 'n_estimators': 8, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 4}",0.953488372,0.734693878,0.083333333,0.830827068,0.835747202,0.745090727,2.742661715,1.809566836
braziltourism,RotBoost,10,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.44046815887051194, 'n_estimators': 6, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.940199336,0.709677419,0.099206349,0.684210526,0.919153683,0.764601471,2.59809947,1.807873762
breast-cancer-wisc-diag,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 90, 'n_features_per_subset': 2}",0.947368421,0.94025974,0.05974026,0.948412698,0.985714286,0.980808338,1.967837572,0.201785471
breast-cancer-wisc-diag,RotationForest,2,"{'max_depth': 112, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45, 'n_features_per_subset': 4}",0.947368421,0.94025974,0.05974026,0.948412698,0.98961039,0.986716979,0.830956697,0.200980343
breast-cancer-wisc-diag,RotationForest,3,"{'max_depth': 82, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 94, 'n_features_per_subset': 5}",0.98245614,0.986111111,0.013888889,0.977272727,1,1,1.361047506,0.818263274
breast-cancer-wisc-diag,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",0.98245614,0.976190476,0.023809524,0.986486486,1,1,1.047976494,0.201408751
breast-cancer-wisc-diag,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 60, 'n_features_per_subset': 5}",0.964912281,0.962301587,0.037698413,0.962301587,0.998677249,0.997783962,0.938242674,0.201113522
breast-cancer-wisc-diag,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 6, 'n_features_per_subset': 5}",0.947368421,0.928571429,0.071428571,0.961538462,0.970238095,0.977573243,0.109681845,0.208898447
breast-cancer-wisc-diag,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 74, 'n_features_per_subset': 6}",1,1,0,1,1,1,1.143202305,0.201583374
breast-cancer-wisc-diag,RotationForest,8,"{'max_depth': 117, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 34, 'n_features_per_subset': 5}",0.964912281,0.972222222,0.027777778,0.956521739,0.996031746,0.993440841,0.523468733,0.2108193
breast-cancer-wisc-diag,RotationForest,9,"{'max_depth': 182, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 18, 'n_features_per_subset': 6}",0.98245614,0.986111111,0.013888889,0.977272727,1,1,0.314661503,0.201771501
breast-cancer-wisc-diag,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 53, 'n_features_per_subset': 4}",0.964285714,0.952380952,0.047619048,0.972972973,0.989115646,0.985550517,1.033533096,0.200826057
breast-cancer-wisc-diag,RotBoost,1,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.2926821739174091, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",0.947368421,0.94025974,0.05974026,0.948412698,0.988311688,0.984789888,0.414045811,0.199856702
breast-cancer-wisc-diag,RotBoost,2,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.6601655404821851, 'n_estimators': 4, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.98245614,0.977272727,0.022727273,0.986111111,0.993506494,0.991420616,0.30881834,0.200381037
breast-cancer-wisc-diag,RotBoost,3,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.60832102421646, 'n_estimators': 7, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 5}",0.98245614,0.986111111,0.013888889,0.977272727,1,1,0.512265444,0.20005228
breast-cancer-wisc-diag,RotBoost,4,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.3917881194660365, 'n_estimators': 8, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.98245614,0.976190476,0.023809524,0.986486486,1,1,0.612794876,0.199921429
breast-cancer-wisc-diag,RotBoost,5,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.7990105963830734, 'n_estimators': 10, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 5}",0.98245614,0.976190476,0.023809524,0.986486486,1,1,0.616538525,0.199544709
breast-cancer-wisc-diag,RotBoost,6,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.4617123454897982, 'n_estimators': 4, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.964912281,0.952380952,0.047619048,0.973684211,0.983465608,0.980569188,0.310577631,0.200132839
breast-cancer-wisc-diag,RotBoost,7,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.863783116263791, 'n_estimators': 7, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.947368421,0.938492063,0.061507937,0.947972973,0.997354497,0.995459699,0.411910772,0.199831091
breast-cancer-wisc-diag,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.2036404460606003, 'n_estimators': 10, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 4}",0.947368421,0.948412698,0.051587302,0.94025974,0.992063492,0.985698037,0.718889952,0.200441107
breast-cancer-wisc-diag,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.8568472724194762, 'n_estimators': 8, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.98245614,0.986111111,0.013888889,0.977272727,1,1,0.521863222,0.199025031
breast-cancer-wisc-diag,RotBoost,10,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.9451609818310353, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 4}",0.964285714,0.952380952,0.047619048,0.972972973,0.995918367,0.993440841,0.515588522,0.199042333
breast-cancer-wisc-prog,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 58, 'n_features_per_subset': 3}",0.9,0.75,0.25,0.944444444,0.8125,0.70206044,0.754715681,0.579432155
breast-cancer-wisc-prog,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 34, 'n_features_per_subset': 6}",0.85,0.7,0.3,0.916666667,0.813333333,0.683626374,0.321377754,0.577408276
breast-cancer-wisc-prog,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 38, 'n_features_per_subset': 6}",0.75,0.5,0.5,0.375,0.626666667,0.324385965,0.42607379,0.577569008
breast-cancer-wisc-prog,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 17, 'n_features_per_subset': 4}",0.8,0.6,0.4,0.894736842,0.826666667,0.730238095,0.311788797,0.577716345
breast-cancer-wisc-prog,RotationForest,5,"{'max_depth': 137, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 7, 'n_features_per_subset': 4}",0.75,0.633333333,0.366666667,0.65625,0.78,0.565059524,0.10895896,0.576043397
breast-cancer-wisc-prog,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.8,0.6,0.4,0.894736842,0.693333333,0.54021978,0.329233885,0.578240062
breast-cancer-wisc-prog,RotationForest,7,"{'max_depth': 167, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 36, 'n_features_per_subset': 5}",0.75,0.5,0.5,0.375,0.573333333,0.437682481,0.422002792,0.579663877
breast-cancer-wisc-prog,RotationForest,8,"{'max_depth': 32, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 71, 'n_features_per_subset': 2}",0.75,0.566666667,0.433333333,0.638888889,0.413333333,0.217337173,1.246980667,0.57704663
breast-cancer-wisc-prog,RotationForest,9,"{'max_depth': 17, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 69, 'n_features_per_subset': 4}",0.894736842,0.75,0.25,0.941176471,0.766666667,0.652300824,0.849281788,0.574321054
breast-cancer-wisc-prog,RotationForest,10,"{'max_depth': 152, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80, 'n_features_per_subset': 3}",0.894736842,0.75,0.25,0.941176471,0.641666667,0.613652391,1.144823074,0.574275768
breast-cancer-wisc-prog,RotBoost,1,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.4913111496540328, 'n_estimators': 8, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.9,0.75,0.25,0.944444444,0.6875,0.629738409,0.311774969,0.572756435
breast-cancer-wisc-prog,RotBoost,2,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.6502131416609405, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 4}",0.75,0.633333333,0.366666667,0.65625,0.746666667,0.625238095,0.312732935,0.57288636
breast-cancer-wisc-prog,RotBoost,3,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03794771184917744, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.65,0.5,0.5,0.5,0.44,0.357142857,0.105279684,0.012559837
breast-cancer-wisc-prog,RotBoost,4,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.9659017748902154, 'n_estimators': 3, 'n_estimators_of_adaboost': 1, 'n_features_per_subset': 6}",0.8,0.6,0.4,0.894736842,0.72,0.65,0.107048512,0.572464439
breast-cancer-wisc-prog,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03794771184917744, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.85,0.766666667,0.233333333,0.8125,0.8,0.697142857,0.105461597,0.01222364
breast-cancer-wisc-prog,RotBoost,6,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.6431210406474994, 'n_estimators': 6, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.8,0.666666667,0.333333333,0.745098039,0.746666667,0.614499389,0.310774326,0.573218539
breast-cancer-wisc-prog,RotBoost,7,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.6431210406474994, 'n_estimators': 6, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.7,0.466666667,0.533333333,0.368421053,0.493333333,0.243767507,0.311217546,0.573203805
breast-cancer-wisc-prog,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.2503642716124461, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 4}",0.75,0.566666667,0.433333333,0.638888889,0.64,0.437435897,0.31119895,0.573249345
breast-cancer-wisc-prog,RotBoost,9,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.46050486246396705, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.842105263,0.716666667,0.283333333,0.770833333,0.683333333,0.525,0.209320307,0.569371538
breast-cancer-wisc-prog,RotBoost,10,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.5945519254222056, 'n_estimators': 8, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.842105263,0.716666667,0.283333333,0.770833333,0.666666667,0.615340909,0.312376261,0.570485046
breast-cancer-wisc,RotationForest,1,"{'max_depth': 167, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 98, 'n_features_per_subset': 3}",0.971428571,0.968297101,0.031702899,0.968297101,0.981884058,0.932807298,0.543053627,0.163463038
breast-cancer-wisc,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 32, 'n_features_per_subset': 4}",1,1,0,1,1,1,0.218310595,0.163417931
breast-cancer-wisc,RotationForest,3,"{'max_depth': 17, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 69, 'n_features_per_subset': 4}",0.957142857,0.957427536,0.042572464,0.948888889,0.991847826,0.982356432,0.434018612,0.163600631
breast-cancer-wisc,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 66, 'n_features_per_subset': 5}",0.957142857,0.957427536,0.042572464,0.948888889,0.992753623,0.987432263,0.331197977,0.163445223
breast-cancer-wisc,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.971428571,0.97826087,0.02173913,0.961538462,0.995471014,0.991475225,0.214726448,0.163375478
breast-cancer-wisc,RotationForest,6,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 79, 'n_features_per_subset': 3}",0.971428571,0.97826087,0.02173913,0.961538462,1,1,0.440839052,0.163649527
breast-cancer-wisc,RotationForest,7,"{'max_depth': 62, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 36, 'n_features_per_subset': 3}",0.957142857,0.947463768,0.052536232,0.956984274,0.992753623,0.983924274,0.220391035,0.163365244
breast-cancer-wisc,RotationForest,8,"{'max_depth': 167, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 54, 'n_features_per_subset': 4}",0.985714286,0.979166667,0.020833333,0.989361702,0.999094203,0.998298611,0.326117754,0.163354252
breast-cancer-wisc,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 37, 'n_features_per_subset': 2}",0.957142857,0.966666667,0.033333333,0.946428571,0.982222222,0.964928704,0.323415995,0.163199602
breast-cancer-wisc,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 99, 'n_features_per_subset': 5}",0.942028986,0.945833333,0.054166667,0.930679785,0.992592593,0.985543798,0.446826696,0.163157781
breast-cancer-wisc,RotBoost,1,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.13653055272262793, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 6}",0.985714286,0.989130435,0.010869565,0.98,0.982336957,0.943042087,0.313817501,0.162443031
breast-cancer-wisc,RotBoost,2,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.3701808754491329, 'n_estimators': 6, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 5}",1,1,0,1,1,1,0.210362196,0.162176563
breast-cancer-wisc,RotBoost,3,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.10270739747826807, 'n_estimators': 4, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.971428571,0.97826087,0.02173913,0.961538462,0.988224638,0.971147814,0.207966089,0.162237968
